1	1	N-	----NSM-	9346	Παῦλος	παυλος	παυλος	Παῦλος			
1	1	N-	----NSM-	9346	ἀπόστολος	ἀποστολος	αποστολος	ἀπόστολος			
1	1	N-	----GSM-	9538	Χριστοῦ	χριστου	χριστου	Χριστός			
1	1	N-	----GSM-	9538	Ἰησοῦ	ἰησου	ιησου	Ἰησοῦς			
1	1	P-	--------	7	διὰ	δια	δια	διά			
1	1	N-	----GSN-	17730	θελήματος	θεληματος	θεληματος	θέλημα			
1	1	N-	----GSM-	9538	θεοῦ	θεου	θεου	θεός			
1	1	C-	--------	4	καὶ	και	και	καί			
1	1	N-	----NSM-	9346	Τιμόθεος	τιμοθεος	τιμοθεος	Τιμόθεος			
1	1	RA	----NSM-	10	ὁ	ὁ	ο	ὁ			
1	1	N-	----NSM-	9346	ἀδελφὸς	ἀδελφος	αδελφος	ἀδελφός			
1	1	RA	----DSF-	10	τῇ	τη	τη	ὁ			
1	1	N-	----DSF-	13698	ἐκκλησίᾳ	ἐκκλησια	εκκλησια	ἐκκλησία			
1	1	RA	----GSM-	10	τοῦ	του	του	ὁ			
1	1	N-	----GSM-	9538	θεοῦ	θεου	θεου	θεός			
1	1	RA	----DSF-	10	τῇ	τη	τη	ὁ			
1	1	V-	-PAPDSF-	566721	οὔσῃ	οὐση	ουση	εἰμί			
1	1	P-	--------	7	ἐν	ἐν	εν	ἐν			
1	1	N-	----DSF-	13698	Κορίνθῳ	κορινθω	κορινθω	Κόρινθος			,
1	1	P-	--------	7	σὺν	συν	συν	σύν			
1	1	RA	----DPM-	10	τοῖς	τοις	τοις	ὁ			
1	1	A-	----DPM-	10115	ἁγίοις	ἁγιοις	αγιοις	ἅγιος			
1	1	A-	----DPM-	10115	πᾶσιν	πασιν	πασιν	πᾶς			
1	1	RA	----DPM-	10	τοῖς	τοις	τοις	ὁ			
1	1	V-	-PAPDPM-	828865	οὖσιν	οὐσιν	ουσιν	εἰμί			
1	1	P-	--------	7	ἐν	ἐν	εν	ἐν			
1	1	A-	----DSF-	13699	ὅλῃ	ὁλη	ολη	ὅλος			
1	1	RA	----DSF-	10	τῇ	τη	τη	ὁ			
1	1	N-	----DSF-	13698	Ἀχαΐᾳ	ἀχαϊα	αχαια	Ἀχαΐα			·
1	2	N-	----NSF-	13442	χάρις	χαρις	χαρις	χάρις			
1	2	RP	----DP--	13	ὑμῖν	ὑμιν	υμιν	σύ			
1	2	C-	--------	4	καὶ	και	και	καί			
1	2	N-	----NSF-	13442	εἰρήνη	εἰρηνη	ειρηνη	εἰρήνη			
1	2	P-	--------	7	ἀπὸ	ἀπο	απο	ἀπό			
1	2	N-	----GSM-	9538	θεοῦ	θεου	θεου	θεός			
1	2	N-	----GSM-	9538	πατρὸς	πατρος	πατρος	πατήρ			
1	2	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ			
1	2	C-	--------	4	καὶ	και	και	καί			
1	2	N-	----GSM-	9538	κυρίου	κυριου	κυριου	κύριος			
1	2	N-	----GSM-	9538	Ἰησοῦ	ἰησου	ιησου	Ἰησοῦς			
1	2	N-	----GSM-	9538	Χριστοῦ	χριστου	χριστου	Χριστός			.
1	3	A-	----NSM-	9347	Εὐλογητὸς	εὐλογητος	ευλογητος	εὐλογητός			
1	3	RA	----NSM-	10	ὁ	ὁ	ο	ὁ			
1	3	N-	----NSM-	9346	θεὸς	θεος	θεος	θεός			
1	3	C-	--------	4	καὶ	και	και	καί			
1	3	N-	----NSM-	9346	πατὴρ	πατηρ	πατηρ	πατήρ			
1	3	RA	----GSM-	10	τοῦ	του	του	ὁ			
1	3	N-	----GSM-	9538	κυρίου	κυριου	κυριου	κύριος			
1	3	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ			
1	3	N-	----GSM-	9538	Ἰησοῦ	ἰησου	ιησου	Ἰησοῦς			
1	3	N-	----GSM-	9538	Χριστοῦ	χριστου	χριστου	Χριστός			,
1	3	RA	----NSM-	10	ὁ	ὁ	ο	ὁ			
1	3	N-	----NSM-	9346	πατὴρ	πατηρ	πατηρ	πατήρ			
1	3	RA	----GPM-	10	τῶν	των	των	ὁ			
1	3	N-	----GPM-	10050	οἰκτιρμῶν	οἰκτιρμων	οικτιρμων	οἰκτιρμός			
1	3	C-	--------	4	καὶ	και	και	καί			
1	3	N-	----NSM-	9346	θεὸς	θεος	θεος	θεός			
1	3	A-	----GSF-	13635	πάσης	πασης	πασης	πᾶς			
1	3	N-	----GSF-	13634	παρακλήσεως	παρακλησεως	παρακλησεως	παράκλησις			,
1	4	RA	----NSM-	10	ὁ	ὁ	ο	ὁ			
1	4	V-	-PAPNSM-	566721	παρακαλῶν	παρακαλων	παρακαλων	παρακαλέω			
1	4	RP	----AP--	13	ἡμᾶς	ἡμας	ημας	ἐγώ			
1	4	P-	--------	7	ἐπὶ	ἐπι	επι	ἐπί			
1	4	A-	----DSF-	13699	πάσῃ	παση	παση	πᾶς			
1	4	RA	----DSF-	10	τῇ	τη	τη	ὁ			
1	4	N-	----DSF-	13698	θλίψει	θλιψει	θλιψει	θλῖψις			
1	4	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ			,
1	4	P-	--------	7	εἰς	εἰς	εις	εἰς			
1	4	RA	----ASN-	10	τὸ	το	το	ὁ			
1	4	V-	-PMN----	308609	δύνασθαι	δυνασθαι	δυνασθαι	δύναμαι			
1	4	RP	----AP--	13	ἡμᾶς	ἡμας	ημας	ἐγώ			
1	4	V-	-PAN----	304513	παρακαλεῖν	παρακαλειν	παρακαλειν	παρακαλέω			
1	4	RA	----APM-	10	τοὺς	τους	τους	ὁ			
1	4	P-	--------	7	ἐν	ἐν	εν	ἐν			
1	4	A-	----DSF-	13699	πάσῃ	παση	παση	πᾶς			
1	4	N-	----DSF-	13698	θλίψει	θλιψει	θλιψει	θλῖψις			
1	4	P-	--------	7	διὰ	δια	δια	διά			
1	4	RA	----GSF-	10	τῆς	της	της	ὁ			
1	4	N-	----GSF-	13634	παρακλήσεως	παρακλησεως	παρακλησεως	παράκλησις			
1	4	RR	----GSF-	14	ἧς	ἡς	ης	ὅς			
1	4	V-	1PPI-P--	2933889	παρακαλούμεθα	παρακαλουμεθα	παρακαλουμεθα	παρακαλέω			
1	4	RP	----NPM-	13	αὐτοὶ	αὐτοι	αυτοι	αὐτός			
1	4	P-	--------	7	ὑπὸ	ὑπο	υπο	ὑπό			
1	4	RA	----GSM-	10	τοῦ	του	του	ὁ			
1	4	N-	----GSM-	9538	θεοῦ	θεου	θεου	θεός			.
1	5	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι			
1	5	C-	--------	4	καθὼς	καθως	καθως	καθώς			
1	5	V-	3PAI-S--	631937	περισσεύει	περισσευει	περισσευει	περισσεύω			
1	5	RA	----NPN-	10	τὰ	τα	τα	ὁ			
1	5	N-	----NPN-	18050	παθήματα	παθηματα	παθηματα	πάθημα			
1	5	RA	----GSM-	10	τοῦ	του	του	ὁ			
1	5	N-	----GSM-	9538	Χριστοῦ	χριστου	χριστου	Χριστός			
1	5	P-	--------	7	εἰς	εἰς	εις	εἰς			
1	5	RP	----AP--	13	ἡμᾶς	ἡμας	ημας	ἐγώ			,
1	5	D-	--------	8	οὕτως	οὑτως	ουτως	οὕτω(ς)			
1	5	P-	--------	7	διὰ	δια	δια	διά			
1	5	RA	----GSM-	10	τοῦ	του	του	ὁ			
1	5	N-	----GSM-	9538	Χριστοῦ	χριστου	χριστου	Χριστός			
1	5	V-	3PAI-S--	631937	περισσεύει	περισσευει	περισσευει	περισσεύω			
1	5	D-	--------	8	καὶ	και	και	καί			
1	5	RA	----NSF-	10	ἡ	ἡ	η	ὁ			
1	5	N-	----NSF-	13442	παράκλησις	παρακλησις	παρακλησις	παράκλησις			
1	5	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ			.
1	6	C-	--------	4	εἴτε	εἰτε	ειτε	εἴτε			
1	6	C-	--------	4	δὲ	δε	δε	δέ			
1	6	V-	1PPI-P--	2933889	θλιβόμεθα	θλιβομεθα	θλιβομεθα	θλίβω			,
1	6	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ			
1	6	RA	----GSF-	10	τῆς	της	της	ὁ			
1	6	RP	----GP--	13	ὑμῶν	ὑμων	υμων	σύ			
1	6	N-	----GSF-	13634	παρακλήσεως	παρακλησεως	παρακλησεως	παράκλησις			
1	6	C-	--------	4	καὶ	και	και	καί			
1	6	N-	----GSF-	13634	σωτηρίας	σωτηριας	σωτηριας	σωτηρία			·
1	6	C-	--------	4	εἴτε	εἰτε	ειτε	εἴτε			
1	6	V-	1PPI-P--	2933889	παρακαλούμεθα	παρακαλουμεθα	παρακαλουμεθα	παρακαλέω			,
1	6	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ			
1	6	RA	----GSF-	10	τῆς	της	της	ὁ			
1	6	RP	----GP--	13	ὑμῶν	ὑμων	υμων	σύ			
1	6	N-	----GSF-	13634	παρακλήσεως	παρακλησεως	παρακλησεως	παράκλησις			
1	6	RA	----GSF-	10	τῆς	της	της	ὁ			
1	6	V-	-PMPGSF-	570817	ἐνεργουμένης	ἐνεργουμενης	ενεργουμενης	ἐνεργέω			
1	6	P-	--------	7	ἐν	ἐν	εν	ἐν			
1	6	N-	----DSF-	13698	ὑπομονῇ	ὑπομονη	υπομονη	ὑπομονή			
1	6	RA	----GPN-	10	τῶν	των	των	ὁ			
1	6	A-	----GPN-	18243	αὐτῶν	αὐτων	αυτων	αὐτός			
1	6	N-	----GPN-	18242	παθημάτων	παθηματων	παθηματων	πάθημα			
1	6	RR	----GPN-	14	ὧν	ὡν	ων	ὅς			
1	6	D-	--------	8	καὶ	και	και	καί			
1	6	RP	----NP--	13	ἡμεῖς	ἡμεις	ημεις	ἐγώ			
1	6	V-	1PAI-P--	861313	πάσχομεν	πασχομεν	πασχομεν	πάσχω			,
1	7	C-	--------	4	καὶ	και	και	καί			
1	7	RA	----NSF-	10	ἡ	ἡ	η	ὁ			
1	7	N-	----NSF-	13442	ἐλπὶς	ἐλπις	ελπις	ἐλπίς			
1	7	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ			
1	7	A-	----NSF-	13443	βεβαία	βεβαια	βεβαια	βέβαιος			
1	7	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ			
1	7	RP	----GP--	13	ὑμῶν	ὑμων	υμων	σύ			·
1	7	V-	-XAPNPM-	830913	εἰδότες	εἰδοτες	ειδοτες	οἶδα			
1	7	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι			
1	7	C-	--------	4	ὡς	ὡς	ως	ὡς			
1	7	N-	----NPM-	9858	κοινωνοί	κοινωνοι	κοινωνοι	κοινωνός			
1	7	V-	2PAI-P--	894081	ἐστε	ἐστε	εστε	εἰμί			
1	7	RA	----GPN-	10	τῶν	των	των	ὁ			
1	7	N-	----GPN-	18242	παθημάτων	παθηματων	παθηματων	πάθημα			,
1	7	D-	--------	8	οὕτως	οὑτως	ουτως	οὕτω(ς)			
1	7	D-	--------	8	καὶ	και	και	καί			
1	7	RA	----GSF-	10	τῆς	της	της	ὁ			
1	7	N-	----GSF-	13634	παρακλήσεως	παρακλησεως	παρακλησεως	παράκλησις			.
1	8	D-	--------	8	Οὐ	οὐ	ου	οὐ			
1	8	C-	--------	4	γὰρ	γαρ	γαρ	γάρ			
1	8	V-	1PAI-P--	861313	θέλομεν	θελομεν	θελομεν	θέλω			
1	8	RP	----AP--	13	ὑμᾶς	ὑμας	υμας	σύ			
1	8	V-	-PAN----	304513	ἀγνοεῖν	ἀγνοειν	αγνοειν	ἀγνοέω			,
1	8	N-	----VPM-	9922	ἀδελφοί	ἀδελφοι	αδελφοι	ἀδελφός			,
1	8	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ			
1	8	RA	----GSF-	10	τῆς	της	της	ὁ			
1	8	N-	----GSF-	13634	θλίψεως	θλιψεως	θλιψεως	θλῖψις			
1	8	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ			
1	8	RA	----GSF-	10	τῆς	της	της	ὁ			
1	8	V-	-AMPGSF-	572353	γενομένης	γενομενης	γενομενης	γίνομαι			
1	8	P-	--------	7	ἐν	ἐν	εν	ἐν			
1	8	RA	----DSF-	10	τῇ	τη	τη	ὁ			
1	8	N-	----DSF-	13698	Ἀσίᾳ	ἀσια	ασια	Ἀσία			,
1	8	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι			
1	8	P-	--------	7	καθ	καθ	καθ	κατά			
1	8	N-	----ASF-	13570	ὑπερβολὴν	ὑπερβολην	υπερβολην	ὑπερβολή			
1	8	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ			
1	8	N-	----ASF-	13570	δύναμιν	δυναμιν	δυναμιν	δύναμις			
1	8	V-	1API-P--	2935425	ἐβαρήθημεν	ἐβαρηθημεν	εβαρηθημεν	βαρέω			,
1	8	C-	--------	4	ὥστε	ὡστε	ωστε	ὥστε			
1	8	V-	-APN----	2411393	ἐξαπορηθῆναι	ἐξαπορηθηναι	εξαπορηθηναι	ἐξαπορέομαι			
1	8	RP	----AP--	13	ἡμᾶς	ἡμας	ημας	ἐγώ			
1	8	D-	--------	8	καὶ	και	και	καί			
1	8	RA	----GSN-	10	τοῦ	του	του	ὁ			
1	8	V-	-PAN----	304513	ζῆν	ζην	ζην	ζάω			·
1	9	C-	--------	4	ἀλλὰ	ἀλλα	αλλα	ἀλλά			
1	9	RP	----NPM-	13	αὐτοὶ	αὐτοι	αυτοι	αὐτός			
1	9	P-	--------	7	ἐν	ἐν	εν	ἐν			
1	9	RP	----DPM-	13	ἑαυτοῖς	ἑαυτοις	εαυτοις	ἑαυτοῦ			
1	9	RA	----ASN-	10	τὸ	το	το	ὁ			
1	9	N-	----ASN-	17666	ἀπόκριμα	ἀποκριμα	αποκριμα	ἀπόκριμα			
1	9	RA	----GSM-	10	τοῦ	του	του	ὁ			
1	9	N-	----GSM-	9538	θανάτου	θανατου	θανατου	θάνατος			
1	9	V-	1XAI-P--	863361	ἐσχήκαμεν	ἐσχηκαμεν	εσχηκαμεν	ἔχω			,
1	9	C-	--------	4	ἵνα	ἱνα	ινα	ἵνα			
1	9	D-	--------	8	μὴ	μη	μη	μή			
1	9	V-	-XAPNPM-	830913	πεποιθότες	πεποιθοτες	πεποιθοτες	πείθω			
1	9	V-	1PAS-P--	861441	ὦμεν	ὠμεν	ωμεν	εἰμί			
1	9	P-	--------	7	ἐφ	ἐφ	εφ	ἐπί			
1	9	RP	----DPM-	13	ἑαυτοῖς	ἑαυτοις	εαυτοις	ἑαυτοῦ			
1	9	C-	--------	4	ἀλλ	ἀλλ	αλλ	ἀλλά			
1	9	P-	--------	7	ἐπὶ	ἐπι	επι	ἐπί			
1	9	RA	----DSM-	10	τῷ	τω	τω	ὁ			
1	9	N-	----DSM-	9602	θεῷ	θεω	θεω	θεός			
1	9	RA	----DSM-	10	τῷ	τω	τω	ὁ			
1	9	V-	-PAPDSM-	566721	ἐγείροντι	ἐγειροντι	εγειροντι	ἐγείρω			
1	9	RA	----APM-	10	τοὺς	τους	τους	ὁ			
1	9	A-	----APM-	9987	νεκρούς	νεκρους	νεκρους	νεκρός			·
1	10	RR	----NSM-	14	ὃς	ὁς	ος	ὅς			
1	10	P-	--------	7	ἐκ	ἐκ	εκ	ἐκ			
1	10	RD	----GSM-	11	τηλικούτου	τηλικουτου	τηλικουτου	τηλικοῦτος			
1	10	N-	----GSM-	9538	θανάτου	θανατου	θανατου	θάνατος			
1	10	V-	3AMI-S--	637569	ἐρρύσατο	ἐρρυσατο	ερρυσατο	ῥύομαι			
1	10	RP	----AP--	13	ἡμᾶς	ἡμας	ημας	ἐγώ			
1	10	C-	--------	4	καὶ	και	και	καί			
1	10	V-	3FMI-S--	637057	ῥύσεται	ῥυσεται	ρυσεται	ῥύομαι			,
1	10	P-	--------	7	εἰς	εἰς	εις	εἰς			
1	10	RR	----ASM-	14	ὃν	ὁν	ον	ὅς			
1	10	V-	1XAI-P--	863361	ἠλπίκαμεν	ἠλπικαμεν	ηλπικαμεν	ἐλπίζω			
1	10	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι			
1	10	D-	--------	8	καὶ	και	και	καί			
1	10	D-	--------	8	ἔτι	ἐτι	ετι	ἔτι			
1	10	V-	3FMI-S--	637057	ῥύσεται	ῥυσεται	ρυσεται	ῥύομαι			,
1	11	V-	-PAPGPM-	828865	συνυπουργούντων	συνυπουργουντων	συνυπουργουντων	συνυπουργέω			
1	11	D-	--------	8	καὶ	και	και	καί			
1	11	RP	----GP--	13	ὑμῶν	ὑμων	υμων	σύ			
1	11	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ			
1	11	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ			
1	11	RA	----DSF-	10	τῇ	τη	τη	ὁ			
1	11	N-	----DSF-	13698	δεήσει	δεησει	δεησει	δέησις			,
1	11	C-	--------	4	ἵνα	ἱνα	ινα	ἵνα			
1	11	P-	--------	7	ἐκ	ἐκ	εκ	ἐκ			
1	11	A-	----GPN-	18243	πολλῶν	πολλων	πολλων	πολύς			
1	11	N-	----GPN-	18242	προσώπων	προσωπων	προσωπων	πρόσωπον			
1	11	RA	----NSN-	10	τὸ	το	το	ὁ			
1	11	P-	--------	7	εἰς	εἰς	εις	εἰς			
1	11	RP	----AP--	13	ἡμᾶς	ἡμας	ημας	ἐγώ			
1	11	N-	----NSN-	17538	χάρισμα	χαρισμα	χαρισμα	χάρισμα			
1	11	P-	--------	7	διὰ	δια	δια	διά			
1	11	A-	----GPM-	10051	πολλῶν	πολλων	πολλων	πολύς			
1	11	V-	3APS-S--	2673409	εὐχαριστηθῇ	εὐχαριστηθη	ευχαριστηθη	εὐχαριστέω			
1	11	P-	--------	7	ὑπὲρ	ὑπερ	υπερ	ὑπέρ			
1	11	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ			.
1	12	RA	----NSF-	10	Ἡ	ἡ	η	ὁ			
1	12	C-	--------	4	γὰρ	γαρ	γαρ	γάρ			
1	12	N-	----NSF-	13442	καύχησις	καυχησις	καυχησις	καύχησις			
1	12	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ			
1	12	RD	----NSF-	11	αὕτη	αὑτη	αυτη	οὗτος			
1	12	V-	3PAI-S--	631937	ἐστίν	ἐστιν	εστιν	εἰμί			,
1	12	RA	----NSN-	10	τὸ	το	το	ὁ			
1	12	N-	----NSN-	17538	μαρτύριον	μαρτυριον	μαρτυριον	μαρτύριον			
1	12	RA	----GSF-	10	τῆς	της	της	ὁ			
1	12	N-	----GSF-	13634	συνειδήσεως	συνειδησεως	συνειδησεως	συνείδησις			
1	12	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ			,
1	12	C-	--------	4	ὅτι	ὁτι	οτι	ὅτι			
1	12	P-	--------	7	ἐν	ἐν	εν	ἐν			
1	12	N-	----DSF-	13698	ἁγιότητι	ἁγιοτητι	αγιοτητι	ἁγιότης			
1	12	C-	--------	4	καὶ	και	και	καί			
1	12	N-	----DSF-	13698	εἰλικρινείᾳ	εἰλικρινεια	ειλικρινεια	εἰλικρίνεια			
1	12	RA	----GSM-	10	τοῦ	του	του	ὁ			
1	12	N-	----GSM-	9538	θεοῦ	θεου	θεου	θεός			,
1	12	D-	--------	8	οὐκ	οὐκ	ουκ	οὐ			
1	12	P-	--------	7	ἐν	ἐν	εν	ἐν			
1	12	N-	----DSF-	13698	σοφίᾳ	σοφια	σοφια	σοφία			
1	12	A-	----DSF-	13699	σαρκικῇ	σαρκικη	σαρκικη	σαρκικός			
1	12	C-	--------	4	ἀλλ	ἀλλ	αλλ	ἀλλά			
1	12	P-	--------	7	ἐν	ἐν	εν	ἐν			
1	12	N-	----DSF-	13698	χάριτι	χαριτι	χαριτι	χάρις			
1	12	N-	----GSM-	9538	θεοῦ	θεου	θεου	θεός			,
1	12	V-	1API-P--	2935425	ἀνεστράφημεν	ἀνεστραφημεν	ανεστραφημεν	ἀναστρέφω			
1	12	P-	--------	7	ἐν	ἐν	εν	ἐν			
1	12	RA	----DSM-	10	τῷ	τω	τω	ὁ			
